Name,Rating,League,Team,FaceID,HasImage,Position
"Jayvin Van Deventer (889239)",67,"MLS","Sporting Kansas City II",889239,0,CDM
"Mathias Yohannes (889416)",62,"USL Championship","Loudoun United FC",889416,0,CM
"Alan Solorio (889412)",62,"USL Championship","San Diego Loyal SC (- 2023)",889412,0,GK
"Alan Solorio (889412)",62,"USL Championship","Los Angeles Galaxy II",889412,0,GK
"Andres Robles (889424)",62,"USL Championship","New Mexico United",889424,1,CM
"Abdellatif Aboukoura (889423)",77,"USL Championship","Loudoun United FC",889423,1,LW
"Owen Walz (889429)",62,"USL Championship","Loudoun United FC",889429,0,CB
"Cody Baker (889425)",67,"MLS","Seattle Sounders FC",889425,1,RB
"Cody Baker (889425)",58,"MLS Next Pro","Tacoma Defiance",889425,1,RB
"Obed Vargas (889435)",70,"MLS","Seattle Sounders FC",889435,1,CM
"Obed Vargas (889435)",60,"MLS Next Pro","Tacoma Defiance",889435,1,CM
"Maxime Chanot (89030)",67,"MLS","Los Angeles FC",89030,1,CB
"Maxime Chanot (89030)",67,"MLS","New York City FC",89030,1,CB
"Harold Osorio (890296)",82,"MLS","Chicago Fire FC II",890296,1,CM
"Harold Osorio (890296)",67,"MLS","Chicago Fire FC",890296,1,CM
"",69,"MLS","Chicago Fire FC",890368,0,CDM
"Christopher Jaime (890848)",58,"USL League One","Charlotte Independence",890848,1,CM
"Christopher Jaime (890848)",67,"MLS","Los Angeles FC 2",890848,1,CM
"Christopher Jaime (890848)",67,"MLS","Los Angeles FC",890848,1,CM
"Christopher Jaime (890848)",62,"USL Championship","Las Vegas Lights FC",890848,1,CM
"Dmitriy Erofeev (890853)",62,"USL Championship","San Antonio FC",890853,1,CM
"Diego Rosales (890849)",67,"MLS","Los Angeles FC 2",890849,1,RB
"Diego Rosales (890849)",67,"MLS","Los Angeles FC",890849,1,RB
"Diego Rosales (890849)",62,"USL Championship","Las Vegas Lights FC",890849,1,RB
"Brian Aguilar (891733)",58,"MLS Next Pro","Tacoma Defiance",891733,0,RB
"Christian Nydegger (891995)",58,"USL League One","FC Tucson",891995,0,CM
"Christian Nydegger (891995)",62,"MLS Next Pro","Real Monarchs SLC",891995,0,CM
"Griffin Dillon (892004)",73,"MLS Next Pro","Real Monarchs SLC",892004,1,CM
"Griffin Dillon (892004)",67,"MLS","Real Salt Lake City",892004,1,CM
"Matías Quiroga (89295)",67,"MLS","Real Salt Lake Reserves",89295,0,LM
"Kosi Thompson (893148)",67,"MLS","Toronto FC",893148,1,RM
"Kosi Thompson (893148)",67,"MLS","Toronto FC II",893148,1,RM
"Marcos Zambrano (893664)",67,"MLS Next Pro","Real Monarchs SLC",893664,0,CF
"Marcos Zambrano (893664)",67,"MLS","Philadelphia Union II",893664,0,CF
"Klevis Haxhari (894160)",67,"MLS","New York City FC II",894160,1,CB
"Andrej Bjelajac (894193)",67,"MLS","New England Revolution II",894193,0,CF
"Jonny Steele (89440)",62,"USL Championship","Miami FC",89440,0,LM
"Jonny Steele (89440)",69,"MLS","Minnesota United FC (NASL)",89440,0,LM
"Jonny Steele (89440)",72,"MLS","New York Red Bulls",89440,0,LM
"Jonny Steele (89440)",67,"MLS","Real Salt Lake City",89440,0,LM
"Jonny Steele (89440)",67,"MLS","Real Salt Lake Reserves",89440,0,LM
"Jonny Steele (89440)",72,"USL Championship","Tampa Bay Rowdies",89440,0,LM
"Jonny Steele (89440)",67,"MLS","Vancouver Whitecaps FC",89440,0,LM
"Mauricio Gutiérrez (895572)",62,"USL Championship","Las Vegas Lights FC",895572,0,CAM
"Hugo Mbongue (895650)",62,"USL Championship","Lexington SC",895650,1,CF
"Hugo Mbongue (895650)",73,"USL Championship","San Antonio FC",895650,1,CF
"Hugo Mbongue (895650)",67,"MLS","Toronto FC",895650,1,CF
"Hugo Mbongue (895650)",82,"MLS","Toronto FC II",895650,1,CF
"Noah Cobb (895884)",67,"MLS","Colorado Rapids",895884,1,CB
"Noah Cobb (895884)",67,"MLS","Atlanta United 2",895884,1,CB
"Noah Cobb (895884)",67,"MLS","Atlanta United FC",895884,1,CB
"Joel Bunting (895868)",64,"NISA","Savannah Clovers FC",895868,1,CF
"Joel Bunting (895868)",62,"USL Championship","Charleston Battery",895868,1,CF
"Tarik Scott (895939)",65,"USL Championship","Monterey Bay FC",895939,1,LW
"Tarik Scott (895939)",73,"MLS Next Pro","North Texas SC",895939,1,LW
"Tarik Scott (895939)",67,"MLS","FC Dallas",895939,1,LW
"Seth Powder (895950)",58,"MLS Next Pro","Real Monarchs SLC",895950,0,CF
"Joel Maldonado (896446)",62,"USL Championship","El Paso Locomotive FC",896446,0,CM
"Jaime Villagomez (896463)",62,"USL Championship","El Paso Locomotive FC",896463,0,LB
"Khalid Balogun (896487)",65,"USL Championship","Miami FC",896487,1,CF
"Khalid Balogun (896487)",61,"USL League One","Lexington SC",896487,1,CF
"Khalid Balogun (896487)",58,"NISA","Maryland Bobcats FC",896487,1,CF
"Gonzalo Luján (896536)",67,"MLS","Inter Miami CF",896536,1,CB
"Taylor Gray (896930)",62,"USL League One","South Georgia Tormenta FC",896930,1,LW
"Taylor Gray (896930)",73,"MLS Next Pro","Chattanooga FC",896930,1,LW
"Taylor Gray (896930)",58,"NISA","Chattanooga FC",896930,1,LW
"Taylor Gray (896930)",61,"NISA","Maryland Bobcats FC",896930,1,LW
"Ferna (898722)",58,"MLS Next Pro","Crown Legacy FC",898722,0,ST
"Mamadou Mbacke (898751)",67,"MLS","Los Angeles FC",898751,1,CB
"Mamadou Mbacke (898751)",67,"MLS","Los Angeles FC 2",898751,1,CB
"Mamadou Mbacke (898751)",62,"USL Championship","Las Vegas Lights FC",898751,1,CB
"Fernando Delgado (898801)",62,"USL Championship","Birmingham Legion FC",898801,1,GK
"Fernando Delgado (898801)",62,"MLS Next Pro","Real Monarchs SLC",898801,1,GK
"Fernando Delgado (898801)",67,"MLS","Real Salt Lake City",898801,1,GK
"Wyatt Nelson (899946)",58,"MLS Next Pro","Tacoma Defiance",899946,0,GK
"Patrick Hogan (900075)",62,"USL Championship","Indy Eleven",900075,1,CB
"Patrick Hogan (900075)",62,"USL Championship","Pittsburgh Riverhounds SC",900075,1,CB
"Patrick Hogan (900075)",62,"USL Championship","Charleston Battery",900075,1,CB
"Salim Adams (900352)",72,"MLS","FC Cincinnati 2",900352,0,CM
"Bryce Washington (900440)",62,"USL Championship","North Carolina FC",900440,1,CB
"Bryce Washington (900440)",62,"USL Championship","Loudoun United FC",900440,1,CB
"Bryce Washington (900440)",67,"MLS","Atlanta United 2",900440,1,CB
"Stanley Nyazamba (90204)",66,"USL Championship","Tampa Bay Rowdies",90204,0,CM
"Stanley Nyazamba (90204)",67,"MLS","Columbus Crew",90204,0,CM
"Jesse Khan (902200)",74,"MLS","Minnesota United FC 2",902200,1,CM
"Jesse Khan (902200)",67,"MLS","Minnesota United FC",902200,1,CM
"Coby Jones (903080)",67,"MLS","Sporting Kansas City II",903080,0,LB
"Dren Dobruna (903219)",62,"USL Championship","Hartford Athletic",903219,0,LB
"Dren Dobruna (903219)",67,"MLS","New York City FC II",903219,0,LB
"Haroun Conteh (903833)",67,"MLS","FC Cincinnati 2",903833,0,CB
"Haroun Conteh (903833)",58,"MLS Next Pro","Real Monarchs SLC",903833,0,CB
"Alejandro Cano (904001)",58,"MLS Next Pro","The Town FC",904001,0,CB
"Alejandro Cano (904001)",67,"MLS","San Jose Earthquakes II",904001,0,CB
"Mirza Harambasic (904144)",58,"MLS Next Pro","Real Monarchs SLC",904144,0,GK
"Jamil Roberts (905269)",58,"USL League One","Chattanooga Red Wolves SC",905269,1,LB
"Jamil Roberts (905269)",58,"USL League One","South Georgia Tormenta FC",905269,1,LB
"Jamil Roberts (905269)",67,"MLS","Sporting Kansas City II",905269,1,LB
"Joe Germanese (90554)",67,"MLS","New England Revolution",90554,0,CB
"Matías Fissore (90535)",65,"USL Championship","Oakland Roots SC",90535,0,CM
"Sam Williams (905485)",69,"MLS","Chicago Fire FC II",905485,1,CDM
"Sam Williams (905485)",67,"MLS","Chicago Fire FC",905485,1,CDM
"Sam Williams (905485)",55,"USL League 2","FC Motown STA",905485,1,CDM
"Sam Williams (905485)",70,"MLS","New York Red Bulls II",905485,1,CDM
"Arquímides Ordóñez (905609)",71,"USL Championship","Loudoun United FC",905609,1,CF
"Arquímides Ordóñez (905609)",67,"MLS","FC Cincinnati",905609,1,CF
"Arquímides Ordóñez (905609)",82,"MLS","FC Cincinnati 2",905609,1,CF
"Brandon Manzonelli (90563)",67,"MLS","New England Revolution",90563,0,CM
"Gordon Kljestan (90559)",62,"USL Championship","Tampa Bay Rowdies",90559,0,LB
"Gordon Kljestan (90559)",67,"MLS","New York Red Bulls",90559,0,LB
"Nelson Pizarro (90573)",64,"USL Championship","Miami FC",90573,0,CM
"Donovan Palomares (906043)",62,"USL Championship","Las Vegas Lights FC",906043,0,GK
"Agustín Ojeda (907131)",73,"MLS","New York City FC",907131,1,LW
"Agustín Ojeda (907131)",67,"MLS","New York City FC II",907131,1,LW
"Jonantán Villal (907430)",73,"MLS","Atlanta United 2",907430,0,CAM
"Kerwin Vargas (907649)",82,"MLS","Charlotte FC",907649,1,LW
"Samuel Cáceres (90778)",58,"NISA","Valley United FC",90778,1,CB
"Lucio Berron (908103)",65,"USL Championship","San Antonio FC",908103,1,CDM
"Ascel Essengue (909429)",62,"USL Championship","Phoenix Rising FC",909429,1,CB
"Ascel Essengue (909429)",58,"MLS Next Pro","Ventura County FC",909429,1,CB
"Ascel Essengue (909429)",58,"MLS Next Pro","Los Angeles Galaxy II",909429,1,CB
"Ascel Essengue (909429)",62,"USL Championship","Los Angeles Galaxy II",909429,1,CB
"Gabriel Chávez (909556)",69,"MLS","New England Revolution II",909556,0,CDM
"Heine Gikling Bruseth (909663)",67,"MLS","San Diego FC",909663,1,CM
"Heine Gikling Bruseth (909663)",67,"MLS","Orlando City SC",909663,1,CM
"Nelson Quiñónes (910457)",67,"MLS","Houston Dynamo FC",910457,1,LW
"Nelson Quiñónes (910457)",67,"MLS","Houston Dynamo FC 2",910457,1,LW
"Fernando Álvarez (911337)",67,"MLS","CF Montréal",911337,1,CB
"Juan Osorio (911973)",62,"USL Championship","San Antonio FC",911973,1,CM
"Jorge Hurtado (911946)",67,"MLS","New York Red Bulls",911946,1,CF
"Jorge Hurtado (911946)",67,"MLS","New York Red Bulls II",911946,1,CF
"Jackson Hopkins (912098)",73,"MLS","D.C. United",912098,1,CAM
"Jackson Hopkins (912098)",76,"USL Championship","Loudoun United FC",912098,1,CAM
"Javier Mariona (913067)",63,"USL League One","AV Alta FC",913067,1,RM
"Javier Mariona (913067)",67,"USL League One","Central Valley Fuego FC",913067,1,RM
"Javier Mariona (913067)",62,"USL Championship","Oakland Roots SC",913067,1,RM
"Ashley Westwood (91317)",78,"MLS","Charlotte FC",91317,1,CDM
"Alex Hall (913972)",58,"MLS Next Pro","Tacoma Defiance",913972,1,RW
"Robert Beric (91415)",82,"MLS","Chicago Fire FC",91415,0,CF
"Patrick Cayelli (914288)",58,"USL League One","Greenville Triumph SC",914288,0,CM
"Sam Solomon (914685)",58,"NISA","Maryland Bobcats FC",914685,1,CF
"Sam Solomon (914685)",58,"USL League One","Richmond Kickers",914685,1,CF
"David Ruíz (914681)",67,"MLS","Inter Miami CF",914681,1,CDM
"David Ruíz (914681)",67,"MLS","Inter Miami CF II",914681,1,CDM
"David Ruíz (914681)",58,"USL League One","Fort Lauderdale CF",914681,1,CDM
"Miles Lyons (914686)",62,"USL Championship","Monterey Bay FC",914686,1,RB
"Miles Lyons (914686)",62,"USL Championship","El Paso Locomotive FC",914686,1,RB
"Leo Afonso (914699)",67,"MLS","Atlanta United FC",914699,1,LW
"Leo Afonso (914699)",70,"MLS","Atlanta United 2",914699,1,LW
"Leo Afonso (914699)",67,"MLS","Inter Miami CF",914699,1,LW
"Leo Afonso (914699)",67,"MLS","Inter Miami CF II",914699,1,LW
"Isaac Espinal (915345)",62,"USL Championship","Loudoun United FC",915345,1,RW
"Wolfgang Prentice (916383)",76,"USL Championship","Oakland Roots SC",916383,1,LM
"Wolfgang Prentice (916383)",60,"USL League One","Forward Madison FC",916383,1,LM
"Wolfgang Prentice (916383)",65,"USL League One","Northern Colorado Hailstorm FC",916383,1,LM
"Wolfgang Prentice (916383)",61,"NISA","Albion San Diego",916383,1,LM
"Lucão (916686)",58,"MLS Next Pro","North Texas SC",916686,0,CB
"Gabriel Morais (916700)",63,"MLS Next Pro","North Texas SC",916700,0,CF
"Sanna Nyassi (91680)",77,"MLS","San Jose Earthquakes",91680,0,RM
"Sanna Nyassi (91680)",69,"MLS","Colorado Rapids",91680,0,RM
"Sanna Nyassi (91680)",67,"MLS","Seattle Sounders FC",91680,0,RM
"Ecris Revolorio (917578)",62,"USL Championship","Indy Eleven",917578,0,RB
"Alann Torres (917613)",62,"USL Championship","Indy Eleven",917613,1,CAM
"Alann Torres (917613)",63,"USL League One","Forward Madison FC",917613,1,CAM
"Diego García (917594)",61,"MLS Next Pro","North Texas SC",917594,1,CM
"Diego García (917594)",67,"MLS","FC Dallas",917594,1,CM
"Diego García (917594)",62,"USL Championship","El Paso Locomotive FC",917594,1,CM
"Heung-min Son (91845)",74,"MLS","Los Angeles FC",91845,1,LW
"Damian Rodriguez (918491)",58,"MLS Next Pro","Chattanooga FC",918491,1,RM
"Damian Rodriguez (918491)",58,"NISA","Chattanooga FC",918491,1,RM
"Bashkim Kadrii (91851)",67,"MLS","Minnesota United FC",91851,0,CF
"Santiago Ferreira (918582)",58,"MLS Next Pro","North Texas SC",918582,0,CM
"Jesús Batiz (918638)",82,"MLS","Toronto FC II",918638,1,LW
"Jesús Batiz (918638)",67,"MLS","Toronto FC",918638,1,LW
"Jesús Batiz (918638)",58,"MLS Next Pro","Rochester New York FC",918638,1,LW
"Jesús Batiz (918638)",67,"NISA","New Amsterdam FC",918638,1,LW
"Leonardo Castro (92055)",73,"USL League One","Greenville Triumph SC",92055,1,CF
"Juan Torres (920618)",77,"USL Championship","Charleston Battery",920618,1,CAM
"Yoskar Galván-Mercado (920827)",58,"USL League One","Union Omaha",920827,0,LM
"Carl Robinson (9210)",67,"MLS","New York Red Bulls",9210,0,CM
"Carl Robinson (9210)",67,"MLS","Toronto FC",9210,0,CM
"Roberto Puncec (92120)",67,"MLS","Sporting Kansas City",92120,0,CB
"Roberto Puncec (92120)",67,"MLS","Sporting Kansas City II",92120,0,CB
"Ismaël Koné (921655)",70,"MLS","CF Montréal",921655,0,CM
"Jordan Stewart (9217)",67,"MLS","San Jose Earthquakes",9217,0,LB
"Jordan Stewart (9217)",67,"MLS","San Jose Earthquakes Reserves",9217,0,LB
"Axel Kei (921859)",58,"MLS Next Pro","Real Monarchs SLC",921859,1,CF
"Axel Kei (921859)",67,"MLS","Real Salt Lake City",921859,1,CF
"Steve Flores (922003)",67,"MLS","Colorado Rapids 2",922003,0,RB
"Steve Flores (922003)",62,"USL Championship","Colorado Springs Switchbacks FC",922003,0,RB
"Javi Bautista (922228)",62,"USL Championship","Detroit City FC",922228,0,CM
"Christian Pinzón (922680)",65,"USL Championship","Las Vegas Lights FC",922680,1,LM
"Christian Pinzón (922680)",73,"USL Championship","Rio Grande Valley FC Toros",922680,1,LM
"Jesús Brígido (922681)",65,"USL Championship","San Antonio FC",922681,0,LW
"Javier Garcia (923604)",66,"USL League One","Texoma FC",923604,1,GK
"Javier Garcia (923604)",62,"USL Championship","El Paso Locomotive FC",923604,1,GK
"Javier Garcia (923604)",66,"USL Championship","Rio Grande Valley FC Toros",923604,1,GK
"Jace Clark (924995)",62,"USL Championship","Loudoun United FC",924995,0,CB
"Antonio Herrera (925004)",58,"MLS Next Pro","Tacoma Defiance",925004,0,LW
"Esmir Bajraktarević (925862)",78,"MLS","New England Revolution",925862,1,RW
"Esmir Bajraktarević (925862)",73,"MLS","New England Revolution II",925862,1,RW
"Mateusz Klich (92738)",69,"MLS","Atlanta United FC",92738,1,CM
"Mateusz Klich (92738)",82,"MLS","D.C. United",92738,1,CM
"Noah Probst (927401)",67,"MLS","Philadelphia Union II",927401,0,CDM
"Carlos Garcés (927635)",58,"MLS Next Pro","Ventura County FC",927635,1,CB
"Devin Benton (928022)",58,"USL League One","Greenville Triumph SC",928022,1,RB
"Devin Benton (928022)",58,"USL League One","One Knoxville SC",928022,1,RB
"Devin Benton (928022)",58,"USL League One","North Carolina FC",928022,1,RB
"Devin Benton (928022)",58,"USL League One","Chattanooga Red Wolves SC",928022,1,RB
"Devin Benton (928022)",58,"MLS Next Pro","North Texas SC",928022,1,RB
"Blake Kelly (928590)",60,"MLS Next Pro","Real Monarchs SLC",928590,0,GK
"Kelvin Leerdam (92936)",67,"MLS","Inter Miami CF",92936,1,RB
"Kelvin Leerdam (92936)",67,"MLS","Seattle Sounders FC",92936,1,RB
"Luis Álvarez (930404)",69,"USL Championship","Tampa Bay Rowdies",930404,1,CAM
"Luis Álvarez (930404)",71,"USL League One","Charlotte Independence",930404,1,CAM
"Dylan Presto (930477)",62,"USL Championship","Las Vegas Lights FC",930477,0,RB
"Javen Romero (930478)",58,"USL League One","Charlotte Independence",930478,1,CB
"Javen Romero (930478)",67,"MLS","Los Angeles FC 2",930478,1,CB
"Javen Romero (930478)",67,"MLS","Los Angeles FC",930478,1,CB
"Javen Romero (930478)",62,"USL Championship","Las Vegas Lights FC",930478,1,CB
"Jack Panayotou (930814)",65,"USL Championship","Hartford Athletic",930814,1,CM
"Jack Panayotou (930814)",67,"MLS","New England Revolution",930814,1,CM
"Jack Panayotou (930814)",67,"MLS","New England Revolution II",930814,1,CM
"Jack Panayotou (930814)",62,"USL Championship","Rhode Island FC",930814,1,CM
"Mathieu Brick (931099)",67,"MLS","Atlanta United 2",931099,0,LB
"Adama Diomande (93145)",67,"MLS","Toronto FC",93145,1,CF
"Adama Diomande (93145)",67,"MLS","Los Angeles FC",93145,1,CF
"Ian Cerro (933250)",63,"USL League One","FC Naples",933250,1,CM
"Ian Cerro (933250)",58,"NISA","Georgia Lions FC",933250,1,CM
"Ian Cerro (933250)",72,"USL Championship","Rio Grande Valley FC Toros",933250,1,CM
"Ian Cerro (933250)",58,"NISA","Chattanooga FC",933250,1,CM
"Ian Cerro (933250)",67,"NISA","Chicago House AC",933250,1,CM
"Daniel De Leon (935676)",58,"NISA","Savannah Clovers FC",935676,1,CB
"Daniel De Leon (935676)",67,"MLS","New York Red Bulls II",935676,1,CB
"Christian McFarlane (936001)",67,"MLS","New York City FC",936001,1,LB
"Christian McFarlane (936001)",67,"MLS","New York City FC II",936001,1,LB
"Chris Mavinga (93732)",67,"MLS","Toronto FC",93732,1,CB
"Maxime Partouche (93742)",67,"MLS","Real Salt Lake Reserves",93742,0,CAM
"Lamine Sané (93758)",67,"MLS","Orlando City SC",93758,0,CB
"Matt Bentley (938105)",73,"USL League One","Chattanooga Red Wolves SC",938105,1,RW
"Matt Bentley (938105)",61,"USL League One","Richmond Kickers",938105,1,RW
"Nicolás Rodríguez (938123)",67,"MLS","Orlando City SC",938123,1,RW
"Nicolás Rodríguez (938123)",58,"MLS Next Pro","Orlando City B",938123,1,RW
"Carlos Saldaña (938686)",70,"USL Championship","Detroit City FC",938686,1,GK
"Carlos Saldaña (938686)",62,"USL Championship","Sacramento Republic FC",938686,1,GK
"Mataeo Bunbury (938853)",82,"MLS","Portland Timbers 2",938853,1,RW
"Mataeo Bunbury (938853)",67,"MLS","Columbus Crew 2",938853,1,RW
"Mataeo Bunbury (938853)",62,"USL Championship","Birmingham Legion FC",938853,1,RW
"Mataeo Bunbury (938853)",81,"MLS","Sporting Kansas City II",938853,1,RW
"Antony García (939542)",82,"MLS","Colorado Rapids 2",939542,1,CAM
"Kwasi Poku (939647)",67,"MLS","Toronto FC II",939647,1,CF
"Matthew Medeiros (939637)",67,"MLS","Toronto FC II",939637,0,CB
"Brooklyn Raines (940016)",67,"MLS","Houston Dynamo FC",940016,1,CM
"Brooklyn Raines (940016)",67,"MLS","Houston Dynamo FC 2",940016,1,CM
"Brooklyn Raines (940016)",62,"USL Championship","El Paso Locomotive FC",940016,1,CM
"Leandro Soria (941424)",70,"MLS","Philadelphia Union II",941424,0,RW
"Jerome Kiesewetter (94167)",62,"USL Championship","New Mexico United",94167,0,CF
"Jerome Kiesewetter (94167)",67,"USL Championship","Sacramento Republic FC",94167,0,CF
"Jerome Kiesewetter (94167)",64,"USL Championship","FC Tulsa",94167,0,CF
"Jerome Kiesewetter (94167)",61,"USL League One","Fort Lauderdale CF",94167,0,CF
"Jerome Kiesewetter (94167)",67,"MLS","Inter Miami CF",94167,0,CF
"Jerome Kiesewetter (94167)",62,"USL Championship","El Paso Locomotive FC",94167,0,CF
"Joseph Melto Quiah (941647)",67,"MLS","Toronto FC II",941647,0,CF
"Andrew Romano (941763)",67,"MLS","Toronto FC II",941763,0,GK
"Nico Matern (94250)",64,"USL Championship","Indy Eleven",94250,0,CDM
"Isaiah Chisolm (943908)",62,"USL Championship","Loudoun United FC",943908,0,CF
"Luke Brennan (943910)",71,"MLS","Atlanta United FC",943910,1,RM
"Luke Brennan (943910)",73,"MLS","Atlanta United 2",943910,1,RM
"Jude Wellings (943909)",58,"MLS Next Pro","Real Monarchs SLC",943909,0,CM
"Jude Wellings (943909)",67,"MLS","Real Salt Lake City",943909,0,CM
"Ilay Feingold (945017)",67,"MLS","New England Revolution",945017,1,RB
"Tosaint Ricketts (94579)",81,"MLS","Vancouver Whitecaps FC",94579,0,CF
"Tosaint Ricketts (94579)",76,"MLS","Toronto FC",94579,0,CF
